MongoDB shell version v3.4.24
connecting to: mongodb://127.0.0.1:27017/ecodata
MongoDB server version: 3.4.24
1975-10-11T00:00:00Z,cf53ce05-fa82-3e1d-6a49-f6f13d0ece49,480331-1-01
1975-10-11T00:00:00Z,a19c809a-76eb-63f5-e11f-36c57eb987b9,371009-1-02
1975-10-11T00:00:00Z,f4a56e43-95dd-1f9a-3437-5f27762c1f39,571202-1-01
1975-10-11T00:00:00Z,2ec57e8f-da86-71d8-5022-78e9c2159505,581109-1-01
1975-10-11T00:00:00Z,f249cb31-3323-3394-f7d4-8ffdc15ec08f,580802-1-02
1975-10-11T00:00:00Z,a772f86d-ec64-c343-cbb4-89b84f963a25,410708-1-01
1975-10-11T00:00:00Z,66514e2a-8977-e603-3f5a-7a8bf75e1446,250410-1-02
1975-10-11T00:00:00Z,daa9013a-d7e6-b70a-7b84-d793f725f229,580924-1-01
1975-10-11T00:00:00Z,e3ee165e-289b-a7f5-b3d7-288c237276b5,321201-1-03
1975-10-11T00:00:00Z,0f76a266-0964-3c7f-de90-275fcec6c664,600926-1-01
1975-10-11T00:00:00Z,990d3912-8552-366d-43b3-ffed8fe31b1b,550504-1-01
1975-10-11T00:00:00Z,fffb7548-6190-4a9a-8394-f05d19f6aabd,350105-1-01
1975-10-12T00:00:00Z,e5a8833a-b6a9-f9e1-06bf-64e3ee478720,570816-1-01
1975-10-12T00:00:00Z,6793b3be-70fb-2ba5-04c8-d58e00e16ff5,430322-1-01
1975-10-11T00:00:00Z,346fa386-2264-17da-b77f-71bf65f25642,410119-1-01
1975-10-12T00:00:00Z,e5d799fd-7ea0-d32a-4c03-e240b94ae403,310503-1-01
1975-10-12T00:00:00Z,2ede32dc-ca95-1c38-ebf3-5bf585523903,550407-1-01
1975-10-12T00:00:00Z,997cc80d-716d-42ff-bdc9-31c6b44b9c4e,440428-1-01
1975-10-12T00:00:00Z,08544929-879a-c2d2-fa1a-140947b5c373,560508-1-01
1975-10-12T00:00:00Z,8fcee414-0844-a988-868c-c87098e1f375,370716-2-01
1975-10-12T00:00:00Z,2aed96ff-4c5b-4009-9c5b-249de63d4bb2,310708-1-01
1975-10-12T00:00:00Z,93a4826c-1d3f-3ad5-a850-87615798c617,380809-1-01
1975-10-12T00:00:00Z,efaf033b-e499-95bf-7abd-3cad5c05870c,230511-1-01
1975-10-12T00:00:00Z,76e17d1e-4d4b-618f-c036-555aa26e8288,520516-1-02
1975-10-12T00:00:00Z,93387b2d-5470-af5a-6b4a-9a1d569198ba,380328-1-01
1975-10-12T00:00:00Z,ad614fb6-6c66-58b6-7bb2-522159ee22b7,531209-1-02
1975-10-12T00:00:00Z,09fd8d52-b7eb-2e27-44a3-b45255358199,531021-1-01
1975-10-12T00:00:00Z,ebce15a1-fa7e-2560-63d2-d357de06ebf8,560710-1-01
1975-10-12T00:00:00Z,a9257758-ae01-bd72-e21e-7086fd0a392b,541006-1-01
1975-10-12T00:00:00Z,6eaf2ab4-033e-e2f3-33f2-05f59fe442fb,400531-1-02
1975-10-12T00:00:00Z,cebca662-3d19-d1b7-b706-53c3b60180a8,590820-1-01
1975-10-12T00:00:00Z,d193ce90-2419-0d62-6d28-7cc89562e920,431011-1-01
1975-10-12T00:00:00Z,e9ef3903-2b7e-694f-4c4b-6430966977dd,591023-1-01
1975-10-12T00:00:00Z,b397ef01-1c88-9ffa-e6fb-a80d755e19e2,440502-1-01
1975-10-16T00:00:00Z,ac0f7100-26b5-554d-4baf-53142cf49317,461112-1-04
1975-10-14T00:00:00Z,319d3969-3e9b-8dbb-9077-e38d9603e863,590110-1-03
1975-10-13T00:00:00Z,6ab09cc6-cecb-a425-56a1-7f9dfce5e6b0,370219-1-04
1975-10-13T00:00:00Z,e94afced-a071-7920-1f6f-7b8e0d937403,400502-1-01
1975-10-15T00:00:00Z,673bdbac-b09a-b3c7-9359-becfa3881d93,361116-1-02
1975-10-14T00:00:00Z,93ac26df-f588-7de4-36b4-29c396eee62d,350416-1-01
1975-10-18T00:00:00Z,463ad754-d723-4dc4-b46b-8ab9eb16525c,310612-1-01
1975-10-18T00:00:00Z,ba4cd5fe-5739-9aba-ad89-2b7760832b6e,450623-1-01
1975-10-18T00:00:00Z,5f6cbe28-0c7f-46bb-9d6d-8c5a8d58a825,430726-1-01
1975-10-18T00:00:00Z,560a9356-5bfd-4c09-a077-6837f47a2921,310708-1-03
1975-10-17T00:00:00Z,01d8d751-1617-f061-1e7d-af2455af0ac3,570129-1-01
1975-10-18T00:00:00Z,ca8599cb-6f70-be9b-52c4-893df806f2f4,451008-1-01
1975-10-18T00:00:00Z,c72b5ffc-9670-8797-2383-79abbc432d00,330612-1-01
1975-10-18T00:00:00Z,4a7e6221-aa07-c3b6-7db9-d20696873b1d,210910-1-01
1975-10-18T00:00:00Z,9ed0d4cf-ce70-1848-3db0-0deac28bb049,460418-2-01
1975-10-18T00:00:00Z,2d01d262-9a89-7b38-bc61-b34236f184d4,360510-1-03
1975-10-18T00:00:00Z,4e4ebd5e-1ed4-48ab-984b-174e21536474,300708-1-01
1975-10-18T00:00:00Z,f77a154b-7790-4fd8-bce3-27b012382f4d,460224-1-01
1975-10-18T00:00:00Z,35fddddf-4808-84a5-9f39-c68a8c2c778e,550822-1-01
1975-10-18T00:00:00Z,50bddaad-44bf-5232-0bfd-193d10725b86,491109-1-01
1975-10-18T00:00:00Z,0706797d-895a-0c88-6a0d-9d068629f844,500719-1-01
1975-10-18T00:00:00Z,91485283-1f3a-25fb-b99f-43475e1f8f9a,380705-1-01
1975-10-18T00:00:00Z,b4eeb373-6763-d022-a1f7-937eed6adf8d,381229-1-02
1975-10-18T00:00:00Z,65bd0928-e43c-00c0-c747-92fc774d7d99,530428-1-01
1975-10-18T00:00:00Z,9590109e-db14-81dc-9da1-41e1c19feeb7,510123-1-01
1975-10-18T00:00:00Z,59fac8c0-85ca-3e91-cecc-baa7a022d13b,540617-1-02
1975-10-18T00:00:00Z,83083556-e55f-7643-87fa-95af3cf14f01,421127-1-01
1975-10-19T00:00:00Z,77138cd8-683a-6905-a3e3-5d039b761797,481201-1-01
1975-10-18T00:00:00Z,f9c84d18-346c-c81c-85bc-f4e024f5cee7,580923-1-01
1975-10-18T00:00:00Z,651ae999-faec-2d3f-307c-7b635e5d2e8a,540226-2-01
1975-10-18T00:00:00Z,f414c091-dcdd-69be-9f59-f9dfadd6d1ca,580202-1-01
1975-10-19T00:00:00Z,1aa95b95-f1de-1747-d445-969c016f3900,550223-1-01
1975-10-19T00:00:00Z,1d0270cc-ff1e-d7ab-53e3-dba8f3d00bf8,440103-1-01
1975-10-19T00:00:00Z,9703a449-8584-407a-8d1f-c57bdfe0a98e,450820-1-01
1975-10-19T00:00:00Z,931ef290-50b8-4c8e-8c53-d852811a1dae,531217-1-01
1975-10-19T00:00:00Z,566624b6-7bc6-9836-07b1-6cf9d8b23123,460711-1-01
1975-10-19T00:00:00Z,dee3a58b-b8c8-8f34-b771-a5b8d27fe5cb,340911-1-01
1975-10-19T00:00:00Z,9515ec7e-3f0b-e61b-8c19-1796307850a6,451001-1-01
1975-10-19T00:00:00Z,04d02f9d-ad0d-4618-82ba-eaf0f2612371,470712-1-01
1975-10-19T00:00:00Z,bfa976a3-e0a5-35d8-bfd9-ce7d2e63738d,480503-1-01
1975-10-19T00:00:00Z,987b85be-33f7-ac84-259c-5976a39ee0c4,480926-1-03
1975-10-19T00:00:00Z,b938f053-9cc0-efd8-3ecb-44a3447df076,490731-2-02
1975-10-19T00:00:00Z,47208e75-08db-61b8-4ce9-0ec8e345b88b,470416-1-01
1975-10-19T00:00:00Z,f02ed187-3b3a-f61a-ba03-c3934cc59df0,161231-1-01
1975-10-19T00:00:00Z,e5d36a56-fbdf-99f7-0637-31b8cd6e3372,210910-1-04
1975-10-19T00:00:00Z,2afc154d-92c0-cb8b-c558-0fb68712e242,491029-1-01
1975-10-19T00:00:00Z,3b48c8b4-f00c-fa84-7d3b-a9419b0f1fe9,370716-1-01
1975-10-19T00:00:00Z,49be7089-30f9-4a9c-c010-aea39cdb323e,500522-1-02
1975-10-19T00:00:00Z,a5fae05e-eca8-9666-084d-978c3ca8a655,380328-1-02
1975-10-19T00:00:00Z,8cadf47c-7c77-b63a-fd6b-5196ac21115a,300708-1-02
1975-10-19T00:00:00Z,20c11137-0d8b-f912-60c3-f3f0c58c5cfc,521123-1-01
1975-10-19T00:00:00Z,b530afcd-458d-98b9-536d-e23d62152a54,120312-1-02
1975-10-19T00:00:00Z,40b1f739-d310-3235-a773-302eb7fbb320,590110-1-01
1975-10-19T00:00:00Z,cc8e7845-cda8-60bd-a620-20e3a961af5b,540917-2-01
1975-10-19T00:00:00Z,bce606a2-9219-28d7-dac2-abaa4925e06f,590110-1-02
1975-10-19T00:00:00Z,21b38c6f-ced8-c549-6af8-ea5d2f099c1d,361202-1-01
1975-10-19T00:00:00Z,a242cd74-b08f-58c0-2361-09ee420c8c87,540427-1-01
1975-10-19T00:00:00Z,9109f01a-cf72-d46f-1267-a27a2c0d63f8,590507-1-01
1975-10-19T00:00:00Z,047449a9-76da-9f55-e085-9599a5ae66a6,300220-1-02
1975-10-19T00:00:00Z,c9088719-43e6-3810-30ff-1e48c259a08c,590203-1-01
1975-10-19T00:00:00Z,aa4fc7a9-a63f-605b-8650-30166acd9125,320305-1-01
1975-10-19T00:00:00Z,3ab3c4f1-474a-4062-b04f-fc0ea263722a,370517-1-01
1975-10-19T00:00:00Z,9d01e2fd-3243-70f5-696a-9a4b38b79f8a,000814-1-01
1975-10-19T00:00:00Z,c3a1dca4-e352-0117-61e4-1cccea84161a,481214-1-05
1975-10-19T00:00:00Z,49102bfb-610d-b29c-41d4-489443babf8b,590224-1-01
1975-10-19T00:00:00Z,2732b4b9-1c34-44ad-afdd-2760e291adbd,521202-1-01
1975-10-19T00:00:00Z,8d6a3c73-def9-4c72-ad71-ac2ef2f9e547,290524-1-01
1975-10-26T00:00:00Z,c65a1e4a-ddc5-ce47-2057-64f47da40aa3,120312-1-03
1975-11-08T00:00:00Z,9703a449-8584-407a-8d1f-c57bdfe0a98e,450820-1-01
1975-11-08T00:00:00Z,efdf48c2-ace2-b7ac-44b6-5f03ef801e82,460816-1-01
1975-10-19T00:00:00Z,ee051dc6-a5ba-ee5e-1298-052075aaafaf,460418-2-02
1975-11-08T00:00:00Z,f6ad1c8d-dab8-e1b7-d987-3e50c75074a0,000814-1-02
1975-11-08T00:00:00Z,0780d7e4-21b3-6848-7300-eacfa4119e41,600713-1-01
1975-11-08T00:00:00Z,a19c809a-76eb-63f5-e11f-36c57eb987b9,371009-1-02
1975-11-08T00:00:00Z,560a9356-5bfd-4c09-a077-6837f47a2921,310708-1-03
1975-11-08T00:00:00Z,cc8e7845-cda8-60bd-a620-20e3a961af5b,540917-2-01
1975-11-09T00:00:00Z,efaf033b-e499-95bf-7abd-3cad5c05870c,230511-1-01
1975-11-09T00:00:00Z,2aed96ff-4c5b-4009-9c5b-249de63d4bb2,310708-1-01
1975-11-09T00:00:00Z,18e6d8a6-fdbc-f2c6-b446-1fbaeb1349e8,321201-1-02
1975-11-09T00:00:00Z,93387b2d-5470-af5a-6b4a-9a1d569198ba,380328-1-01
1975-11-09T00:00:00Z,01f19e03-4f10-3a31-a9de-8032938afa97,481214-1-04
1975-11-09T00:00:00Z,59fac8c0-85ca-3e91-cecc-baa7a022d13b,540617-1-02
1975-11-09T00:00:00Z,35fddddf-4808-84a5-9f39-c68a8c2c778e,550822-1-01
1975-11-10T00:00:00Z,e99afbea-6337-c0fd-aef9-b5f32d4ba004,461112-1-03
1975-11-09T00:00:00Z,c478c8a6-e4ca-753f-10e9-19f64c87d948,120312-1-01
1975-11-09T00:00:00Z,83083556-e55f-7643-87fa-95af3cf14f01,421127-1-01
1975-11-11T00:00:00Z,2d01d262-9a89-7b38-bc61-b34236f184d4,360510-1-03
1975-11-09T00:00:00Z,17c36151-2fe1-c364-c75a-8a61ac5545aa,580605-1-01
1975-11-09T00:00:00Z,fffb7548-6190-4a9a-8394-f05d19f6aabd,350105-1-01
1975-11-09T00:00:00Z,b397ef01-1c88-9ffa-e6fb-a80d755e19e2,440502-1-01
1975-11-12T00:00:00Z,e5a8833a-b6a9-f9e1-06bf-64e3ee478720,570816-1-01
1975-11-09T00:00:00Z,e94afced-a071-7920-1f6f-7b8e0d937403,400502-1-01
1975-11-11T00:00:00Z,21c64d42-a2f8-1e03-65b9-e2b7049ad56d,490419-1-02
1975-11-12T00:00:00Z,fc201883-af90-e4da-3297-c386c73b3d45,370219-1-02
1975-11-13T00:00:00Z,e3ee165e-289b-a7f5-b3d7-288c237276b5,321201-1-03
1975-11-15T00:00:00Z,77138cd8-683a-6905-a3e3-5d039b761797,481201-1-01
1975-11-14T00:00:00Z,abb12dc4-a5e8-f31c-85d4-88d5c6dcee32,540426-1-01
1975-11-15T00:00:00Z,ba4cd5fe-5739-9aba-ad89-2b7760832b6e,450623-1-01
1975-11-15T00:00:00Z,ac976908-e673-4380-af0f-0df5c958d835,450213-1-01
1975-11-15T00:00:00Z,ed018477-c366-a2c2-5b57-1962fcc2a305,361001-1-01
1975-11-15T00:00:00Z,cf53ce05-fa82-3e1d-6a49-f6f13d0ece49,480331-1-01
1975-11-15T00:00:00Z,997cc80d-716d-42ff-bdc9-31c6b44b9c4e,440428-1-01
1975-11-15T00:00:00Z,56fc0a59-3870-6bb8-864c-9556f2e9a553,240520-1-01
1975-11-15T00:00:00Z,93ac26df-f588-7de4-36b4-29c396eee62d,350416-1-01
1975-11-15T00:00:00Z,50bddaad-44bf-5232-0bfd-193d10725b86,491109-1-01
1975-11-15T00:00:00Z,f4fb2fe9-b000-945e-ff62-a89d2ad29d76,371009-1-01
1975-11-15T00:00:00Z,005f6b42-4e12-abe2-2054-673a01735b96,590307-1-01
1975-11-15T00:00:00Z,66514e2a-8977-e603-3f5a-7a8bf75e1446,250410-1-02
1975-11-15T00:00:00Z,119df5ea-932b-2434-1af9-9777ae48df1c,580220-1-01
1975-11-15T00:00:00Z,5f6cbe28-0c7f-46bb-9d6d-8c5a8d58a825,430726-1-01
1975-11-16T00:00:00Z,16e56bfe-9d59-4890-9c0e-750e50cb4999,310708-1-02
1975-11-16T00:00:00Z,6793b3be-70fb-2ba5-04c8-d58e00e16ff5,430322-1-01
1975-11-15T00:00:00Z,20c11137-0d8b-f912-60c3-f3f0c58c5cfc,521123-1-01
1975-11-16T00:00:00Z,dc74f296-c3d8-42eb-9e20-2c1dcad43448,360603-1-04
1975-11-16T00:00:00Z,1d0270cc-ff1e-d7ab-53e3-dba8f3d00bf8,440103-1-01
1975-11-16T00:00:00Z,08544929-879a-c2d2-fa1a-140947b5c373,560508-1-01
1975-11-15T00:00:00Z,51455569-b3ab-46b1-8f0e-6cb298673424,440114-1-01
1975-11-16T00:00:00Z,f02ed187-3b3a-f61a-ba03-c3934cc59df0,161231-1-01
1975-11-16T00:00:00Z,591f18fb-e74d-0b94-c4d2-a5387a2d0287,240219-1-01
1975-11-16T00:00:00Z,2ede32dc-ca95-1c38-ebf3-5bf585523903,550407-1-01
1975-11-16T00:00:00Z,8cadf47c-7c77-b63a-fd6b-5196ac21115a,300708-1-02
1975-11-16T00:00:00Z,f4a56e43-95dd-1f9a-3437-5f27762c1f39,571202-1-01
1975-11-16T00:00:00Z,21b38c6f-ced8-c549-6af8-ea5d2f099c1d,361202-1-01
1975-11-16T00:00:00Z,2ec57e8f-da86-71d8-5022-78e9c2159505,581109-1-01
1975-11-16T00:00:00Z,f249cb31-3323-3394-f7d4-8ffdc15ec08f,580802-1-02
1975-11-16T00:00:00Z,a242cd74-b08f-58c0-2361-09ee420c8c87,540427-1-01
1975-11-16T00:00:00Z,b530afcd-458d-98b9-536d-e23d62152a54,120312-1-02
1975-11-16T00:00:00Z,aa4fc7a9-a63f-605b-8650-30166acd9125,320305-1-01
1975-11-18T00:00:00Z,3d3e64ff-0041-2e51-2a61-8c19cfe65232,470601-1-01
1975-11-18T00:00:00Z,987b85be-33f7-ac84-259c-5976a39ee0c4,480926-1-03
1975-11-18T00:00:00Z,26ad7c9e-f91c-ce95-c433-3a928be70b67,461211-1-01
1975-11-17T00:00:00Z,01d8d751-1617-f061-1e7d-af2455af0ac3,570129-1-01
1975-11-19T00:00:00Z,ac0f7100-26b5-554d-4baf-53142cf49317,461112-1-04
1975-11-19T00:00:00Z,a063fa31-d9ab-380a-d170-631f1e6bf12f,451013-1-01
1975-11-19T00:00:00Z,9f249ad2-59a9-9a85-e95d-ad0ca2c3b9e2,121201-1-01
1975-11-19T00:00:00Z,673bdbac-b09a-b3c7-9359-becfa3881d93,361116-1-02
1975-11-20T00:00:00Z,9d01e2fd-3243-70f5-696a-9a4b38b79f8a,000814-1-01
1975-11-22T00:00:00Z,e5d799fd-7ea0-d32a-4c03-e240b94ae403,310503-1-01
1975-11-22T00:00:00Z,58dd5650-b539-4de9-8caf-a4f3e38cb27c,210915-1-06
1975-11-22T00:00:00Z,9ed0d4cf-ce70-1848-3db0-0deac28bb049,460418-2-01
1975-11-22T00:00:00Z,2732b4b9-1c34-44ad-afdd-2760e291adbd,521202-1-01
1975-11-22T00:00:00Z,0706797d-895a-0c88-6a0d-9d068629f844,500719-1-01
1975-11-22T00:00:00Z,e5d36a56-fbdf-99f7-0637-31b8cd6e3372,210910-1-04
1975-11-22T00:00:00Z,09fd8d52-b7eb-2e27-44a3-b45255358199,531021-1-01
1975-11-22T00:00:00Z,b4eeb373-6763-d022-a1f7-937eed6adf8d,381229-1-02
1975-11-22T00:00:00Z,ad614fb6-6c66-58b6-7bb2-522159ee22b7,531209-1-02
1975-11-22T00:00:00Z,4e4ebd5e-1ed4-48ab-984b-174e21536474,300708-1-01
1975-11-22T00:00:00Z,377c4fc4-c528-edcd-eab4-4aa24553db27,480705-1-01
1975-11-22T00:00:00Z,40b1f739-d310-3235-a773-302eb7fbb320,590110-1-01
1975-11-22T00:00:00Z,9109f01a-cf72-d46f-1267-a27a2c0d63f8,590507-1-01
1975-11-23T00:00:00Z,463ad754-d723-4dc4-b46b-8ab9eb16525c,310612-1-01
1975-11-22T00:00:00Z,a9257758-ae01-bd72-e21e-7086fd0a392b,541006-1-01
1975-11-22T00:00:00Z,d193ce90-2419-0d62-6d28-7cc89562e920,431011-1-01
1975-11-23T00:00:00Z,566624b6-7bc6-9836-07b1-6cf9d8b23123,460711-1-01
1975-11-22T00:00:00Z,f414c091-dcdd-69be-9f59-f9dfadd6d1ca,580202-1-01
1975-11-23T00:00:00Z,c65a1e4a-ddc5-ce47-2057-64f47da40aa3,120312-1-03
1975-11-23T00:00:00Z,47208e75-08db-61b8-4ce9-0ec8e345b88b,470416-1-01
1975-11-23T00:00:00Z,4a7e6221-aa07-c3b6-7db9-d20696873b1d,210910-1-01
1975-11-23T00:00:00Z,9515ec7e-3f0b-e61b-8c19-1796307850a6,451001-1-01
1975-11-23T00:00:00Z,931ef290-50b8-4c8e-8c53-d852811a1dae,531217-1-01
1975-11-23T00:00:00Z,2afc154d-92c0-cb8b-c558-0fb68712e242,491029-1-01
1975-11-23T00:00:00Z,8fcee414-0844-a988-868c-c87098e1f375,370716-2-01
1975-11-23T00:00:00Z,91485283-1f3a-25fb-b99f-43475e1f8f9a,380705-1-01
1975-11-23T00:00:00Z,49be7089-30f9-4a9c-c010-aea39cdb323e,500522-1-02
1975-11-23T00:00:00Z,a5fae05e-eca8-9666-084d-978c3ca8a655,380328-1-02
1975-11-23T00:00:00Z,93a4826c-1d3f-3ad5-a850-87615798c617,380809-1-01
1975-11-23T00:00:00Z,6eaf2ab4-033e-e2f3-33f2-05f59fe442fb,400531-1-02
1975-11-23T00:00:00Z,967d020e-02b3-7e34-3731-e684fbac5451,520315-1-01
1975-11-23T00:00:00Z,ebce15a1-fa7e-2560-63d2-d357de06ebf8,560710-1-01
1975-11-23T00:00:00Z,f9c84d18-346c-c81c-85bc-f4e024f5cee7,580923-1-01
1975-11-23T00:00:00Z,daa9013a-d7e6-b70a-7b84-d793f725f229,580924-1-01
1975-11-23T00:00:00Z,047449a9-76da-9f55-e085-9599a5ae66a6,300220-1-02
1975-11-23T00:00:00Z,e9ef3903-2b7e-694f-4c4b-6430966977dd,591023-1-01
1975-11-23T00:00:00Z,0f76a266-0964-3c7f-de90-275fcec6c664,600926-1-01
1975-11-23T00:00:00Z,2a66c3f7-89f4-6ca9-8ace-a4a00e0e5989,410930-1-01
1975-11-23T00:00:00Z,49102bfb-610d-b29c-41d4-489443babf8b,590224-1-01
1975-12-20T00:00:00Z,9d01e2fd-3243-70f5-696a-9a4b38b79f8a,000814-1-01
1975-11-23T00:00:00Z,ee051dc6-a5ba-ee5e-1298-052075aaafaf,460418-2-02
1975-12-20T00:00:00Z,e05e6d0c-92ff-2789-0ed9-4a7b5b503d9c,340101-1-02
1975-12-20T00:00:00Z,ba4cd5fe-5739-9aba-ad89-2b7760832b6e,450623-1-01
1975-12-20T00:00:00Z,ad614fb6-6c66-58b6-7bb2-522159ee22b7,531209-1-02
1975-12-20T00:00:00Z,4c1d6283-8b0b-2730-708e-b21cd8ff33f1,471023-1-01
1975-12-21T00:00:00Z,9703a449-8584-407a-8d1f-c57bdfe0a98e,450820-1-01
1975-12-21T00:00:00Z,b8f80fae-fb2f-7e26-5727-84381e6fe81e,451214-1-01
1975-12-21T00:00:00Z,0015201e-932d-bd09-5c9c-81cdc4bee0d3,480622-1-02
1975-12-21T00:00:00Z,21b38c6f-ced8-c549-6af8-ea5d2f099c1d,361202-1-01
1975-12-21T00:00:00Z,4f6f9894-e5fa-fac4-4073-a4fea188bbdc,560628-3-01
1975-12-21T00:00:00Z,6a4b8556-9fac-78a8-7de0-09914520da00,580905-1-01
1975-12-21T00:00:00Z,b530afcd-458d-98b9-536d-e23d62152a54,120312-1-02
1975-12-22T00:00:00Z,463ad754-d723-4dc4-b46b-8ab9eb16525c,310612-1-01
1975-12-22T00:00:00Z,48995634-679f-1ac4-282d-e4460d98b795,520926-1-01
1975-12-22T00:00:00Z,a063fa31-d9ab-380a-d170-631f1e6bf12f,451013-1-01
1975-12-22T00:00:00Z,eb2fb844-764c-8544-0474-ad4db3ae0830,500627-1-01
1975-12-22T00:00:00Z,5c02a2ad-102c-ead9-5ed3-99e11b467b27,480828-1-01
1975-12-22T00:00:00Z,5ccb1198-8915-d40d-6a27-1e14ff402f5e,580107-1-01
1975-12-23T00:00:00Z,e99afbea-6337-c0fd-aef9-b5f32d4ba004,461112-1-03
1975-12-22T00:00:00Z,4d8051db-9720-11df-263a-e21a70b7f7b0,531001-1-01
1975-12-23T00:00:00Z,b0571cd9-2b40-d1bc-1b4e-4a4b346fe843,230414-1-01
1975-12-23T00:00:00Z,c8b57621-2942-0ce9-6662-ca54094c77e1,480622-1-01
1975-12-23T00:00:00Z,7767cd17-c785-9daf-5abd-87d3fa2518fe,360807-1-01
1975-12-23T00:00:00Z,0f76a266-0964-3c7f-de90-275fcec6c664,600926-1-01
1975-12-23T00:00:00Z,e5867bd7-a32b-557f-c9ee-588b45ad231c,570804-1-01
1975-12-23T00:00:00Z,9109f01a-cf72-d46f-1267-a27a2c0d63f8,590507-1-01
1975-12-23T00:00:00Z,b397ef01-1c88-9ffa-e6fb-a80d755e19e2,440502-1-01
1975-12-24T00:00:00Z,3d3e64ff-0041-2e51-2a61-8c19cfe65232,470601-1-01
1975-12-24T00:00:00Z,6e954616-337d-cfa7-9951-25f0ebad8414,490210-1-03
1975-12-24T00:00:00Z,863514d4-05ee-c517-1cf4-9c6648d5a49a,480929-1-01
1975-12-24T00:00:00Z,a19c809a-76eb-63f5-e11f-36c57eb987b9,371009-1-02
1975-12-24T00:00:00Z,490dc1cd-d123-724f-8db7-6447313ebe13,530713-1-01
1975-12-24T00:00:00Z,8f84f919-a21b-6260-9714-7176c4f44bc4,580604-1-01
1975-12-24T00:00:00Z,d193ce90-2419-0d62-6d28-7cc89562e920,431011-1-01
1975-12-24T00:00:00Z,3ab3c4f1-474a-4062-b04f-fc0ea263722a,370517-1-01
1975-12-25T00:00:00Z,fd546f3b-602b-dc8c-9487-56b5bca012ed,300804-1-01
1975-12-25T00:00:00Z,cb52f40e-bd83-6da1-4525-8feb372fb531,540914-1-01
1975-12-25T00:00:00Z,70180b90-2825-4549-ad21-a329d87e878a,250317-1-01
1975-12-25T00:00:00Z,58dd5650-b539-4de9-8caf-a4f3e38cb27c,210915-1-06
1975-12-25T00:00:00Z,e5d799fd-7ea0-d32a-4c03-e240b94ae403,310503-1-01
1975-12-25T00:00:00Z,eab6aa76-d1fe-9851-f236-4f604dcae0eb,590930-1-01
1975-12-25T00:00:00Z,1aa95b95-f1de-1747-d445-969c016f3900,550223-1-01
